document_id,canonical_title,short_title,document_type,jurisdiction,province,authority,subject_categories,official_source_url,local_file_path,language,enactment_date,effective_date,amendment_date,repeal_date,legal_status,version_label,retrieved_at,last_verified_at,content_sha256,mime_type,source_format,is_official_pdf,local_pdf_valid,page_count,ocr_required,verification_status,verification_notes
succession_act_1925,"Succession Act, 1925 (Act XXXIX of 1925)",Succession Act,act,federal,,Parliament of Pakistan,civil;inheritance;succession_certificate;probate,https://pakistancode.gov.pk/english/succession_act_1925,data/raw/succession_act_1925.pdf,en,1925-09-30,1925-09-30,,,in_force,consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,567affab3c12d26d93a70d57832b388ba86e8d227e5666dfb57f0d33d6a64422,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
arbitration_act_1940,"Arbitration Act, 1940 (Act X of 1940)",Arbitration Act,act,federal,,Parliament of Pakistan,commercial;dispute_resolution;arbitration;adr,https://pakistancode.gov.pk/english/arbitration_act_1940,data/raw/arbitration_act_1940.pdf,en,1940-03-11,1940-03-11,,,in_force,consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,7fcc9250483334dc79c41cf112640e04c5047e8845ea814cd0901902c9fadb84,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
anti_money_laundering_act_2010,"Anti-Money Laundering Act, 2010 (Act VII of 2010)",AML Act 2010,act,federal,,Parliament of Pakistan,banking;financial_crimes;money_laundering;fmu,https://pakistancode.gov.pk/english/anti_money_laundering_act_2010,data/raw/anti_money_laundering_act_2010.pdf,en,2010-03-27,2010-03-27,,,in_force,consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9ef5a6a008323f10c7fe3228c667c662bf3236a9e4412845a1ec54ead19e35c9,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
financial_institutions_recovery_of_finances_ordinance_2001,"Financial Institutions (Recovery of Finances) Ordinance, 2001 (Ordinance XLVI of 2001)",FIO 2001,ordinance,federal,,Parliament of Pakistan,banking;finance;recovery;banking_court,https://pakistancode.gov.pk/english/financial_institutions_recovery_of_finances_ordinance_2001,data/raw/financial_institutions_recovery_of_finances_ordinance_2001.pdf,en,2001-08-30,2001-08-30,,,in_force,consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,be7cb13c53decc5c7684b19ea13e5077601bfb9ebe5b722db7de445b5ab34463,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
pakistan_environmental_protection_act_1997,"Pakistan Environmental Protection Act, 1997",PEPA 1997,act,federal,,Parliament of Pakistan,environmental;pollution;epa,https://pakistancode.gov.pk/english/pakistan_environmental_protection_act_1997,data/raw/pakistan_environmental_protection_act_1997.pdf,en,1997-12-06,1997-12-06,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,e52c03821aa3ec67cedd214fb77df1aa8a6e8e924faeb13e9ad6a363f38efb04,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
pemra_ordinance_2002,"Pakistan Electronic Media Regulatory Authority Ordinance, 2002",PEMRA Ordinance,ordinance,federal,,Parliament of Pakistan,media;broadcasting;regulation,https://pakistancode.gov.pk/english/pemra_ordinance_2002,data/raw/pemra_ordinance_2002.pdf,en,2002-03-01,2002-03-01,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f1506ba1184c7e1ab93c7d9374cc41bebefa0ae57bebb87cf0fb62956de710e0,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
patents_ordinance_2000,"Patents Ordinance, 2000",Patents Ordinance,ordinance,federal,,Parliament of Pakistan,intellectual_property;patents;innovation,https://pakistancode.gov.pk/english/patents_ordinance_2000,data/raw/patents_ordinance_2000.pdf,en,2000-12-02,2000-12-02,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,3c42d1cab1d2f05c2f092bd59ec2e02b4b8dd5d6c7051ce8d48fb9de0bb84c7c,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
copyright_ordinance_1962,"Copyright Ordinance, 1962",Copyright Ordinance,ordinance,federal,,Parliament of Pakistan,intellectual_property;copyright;creative,https://pakistancode.gov.pk/english/copyright_ordinance_1962,data/raw/copyright_ordinance_1962.pdf,en,1962-06-02,1962-06-02,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,da380baf278f2c6fb4935b200e9f4f1c413664df7e893e1f8fc137b2aa54dd49,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
trade_marks_ordinance_2001,"Trade Marks Ordinance, 2001",Trademarks Ordinance,ordinance,federal,,Parliament of Pakistan,intellectual_property;trademarks;branding,https://pakistancode.gov.pk/english/trade_marks_ordinance_2001,data/raw/trade_marks_ordinance_2001.pdf,en,2001-09-03,2001-09-03,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,df2069906ae7515c485c13d8b4c01cc2439b7d0216afc256efa95c82e7041bd5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
foreign_exchange_regulation_act_1947,"Foreign Exchange Regulation Act, 1947",FERA 1947,act,federal,,Parliament of Pakistan,banking;foreign_exchange;sbp,https://pakistancode.gov.pk/english/foreign_exchange_regulation_act_1947,data/raw/foreign_exchange_regulation_act_1947.pdf,en,1947-03-11,1947-03-11,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,13389b85b91b320c9eeedbb72c57293b004d2b513d022ff5f514b5bf2983d7aa,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
customs_act_1969,"Customs Act, 1969 (Act IV of 1969)",Customs Act,act,federal,,Parliament of Pakistan,customs;trade;tariffs;fbr,https://pakistancode.gov.pk/english/customs_act_1969,data/raw/customs_act_1969.pdf,en,1969-03-03,1969-03-03,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9473914a905e593579c6c33f2d9ec31024df496924a37d57d027e23943bff32c,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
banking_companies_ordinance_1962,"Banking Companies Ordinance, 1962",BCO 1962,ordinance,federal,,Parliament of Pakistan,banking;regulation;sbp,https://pakistancode.gov.pk/english/banking_companies_ordinance_1962,data/raw/banking_companies_ordinance_1962.pdf,en,1962-06-07,1962-06-07,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f834536c7dcbf92f0927ae34490ef1079d36a6785e97042420e325a39f945ed5,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
competition_act_2010,"Competition Act, 2010",Competition Act,act,federal,,Parliament of Pakistan,commercial;anti_trust;ccp,https://pakistancode.gov.pk/english/competition_act_2010,data/raw/competition_act_2010.pdf,en,2010-10-06,2010-10-06,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,613e693cd029b0e88e954f8440c589e201f749d2dc19c104c83487926a6d74a4,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
securities_act_2015,"Securities Act, 2015",Securities Act,act,federal,,Parliament of Pakistan,securities;stock_exchange;secp,https://pakistancode.gov.pk/english/securities_act_2015,data/raw/securities_act_2015.pdf,en,2015-05-13,2015-05-13,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,9749775f912ffca53c3a9100587d332613ca69ce9873ce98fc7ce1f8c9504852,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
industrial_relations_act_2012,"Industrial Relations Act, 2012",IRA 2012,act,federal,,Parliament of Pakistan,labour;employment;trade_unions;nirc,https://pakistancode.gov.pk/english/industrial_relations_act_2012,data/raw/industrial_relations_act_2012.pdf,en,2012-03-22,2012-03-22,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,2a1dcb35961439b7d5a1d6492458a199e9f2461867fef28183060dc44874613c,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
payment_of_wages_act_1936,"Payment of Wages Act, 1936",Payment of Wages Act,act,federal,,Parliament of Pakistan,labour;wages;employment,https://pakistancode.gov.pk/english/payment_of_wages_act_1936,data/raw/payment_of_wages_act_1936.pdf,en,1936-04-23,1936-04-23,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,48f242be22c3f75ea72a2b7b827c5a7355e6a2d011dc566d7656050d8f918d20,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
workmens_compensation_act_1923,"Workmen's Compensation Act, 1923",Workmen Compensation,act,federal,,Parliament of Pakistan,labour;injury;compensation,https://pakistancode.gov.pk/english/workmens_compensation_act_1923,data/raw/workmens_compensation_act_1923.pdf,en,1923-03-05,1923-03-05,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,0cb1463a102b62b5a6693ee31eb6adcc814646d04ae3285f7136e18cebd4e69b,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
factories_act_1934,"Factories Act, 1934",Factories Act,act,federal,,Parliament of Pakistan,labour;workplace_safety;factories,https://pakistancode.gov.pk/english/factories_act_1934,data/raw/factories_act_1934.pdf,en,1934-08-20,1934-08-20,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,32b2474bbaac5b6ac137ae2a0e1a99b750eead4b9b7b74126ada7e8f18855292,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
elections_act_2017,"Elections Act, 2017 (Act XXXIII of 2017)",Elections Act 2017,act,federal,,Parliament of Pakistan,elections;ecp;voting;parliament,https://pakistancode.gov.pk/english/elections_act_2017,data/raw/elections_act_2017.pdf,en,2017-10-02,2017-10-02,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,54f0883bd366d36e7b92be89c315c6a3864a622e78c2f4be91fd211e69f4284a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
national_tariff_commission_act_2015,"National Tariff Commission Act, 2015",NTC Act,act,federal,,Parliament of Pakistan,trade;tariffs;commerce,https://pakistancode.gov.pk/english/national_tariff_commission_act_2015,data/raw/national_tariff_commission_act_2015.pdf,en,2015-09-10,2015-09-10,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,f2faa10ddbf5050b024da27be540464c6af218bba84621de1c51feeef704c63f,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
limitation_act_1908,"Limitation Act, 1908 (Act IX of 1908)",Limitation Act,act,federal,,Parliament of Pakistan,civil;procedure;time_bar;limitation,https://pakistancode.gov.pk/english/limitation_act_1908,data/raw/limitation_act_1908.pdf,en,1908-08-07,1908-08-07,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,dc8c0de348d0bb1fc97c86977e5d94ee4acf69bcb92e4d895e40877d15ce6e88,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
court_fees_act_1870,"Court Fees Act, 1870",Court Fees Act,act,federal,,Parliament of Pakistan,civil;court_fees;litigation,https://pakistancode.gov.pk/english/court_fees_act_1870,data/raw/court_fees_act_1870.pdf,en,1870-03-11,1870-03-11,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,19e71cc0e2cb6f10ae9525cc8865bda135a21915a6dd085dfdcd8f9dcab2cda0,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
suits_valuation_act_1887,"Suits Valuation Act, 1887",Suits Valuation Act,act,federal,,Parliament of Pakistan,civil;jurisdiction;valuation,https://pakistancode.gov.pk/english/suits_valuation_act_1887,data/raw/suits_valuation_act_1887.pdf,en,1887-02-11,1887-02-11,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,0d3f723480581178ccfccda128d42eeb4330cdb2ad807e08743663d431106396,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
transfer_of_property_act_1882,"Transfer of Property Act, 1882 (Act IV of 1882)",TPA 1882,act,federal,,Parliament of Pakistan,property;real_estate;sale;mortgage;lease,https://pakistancode.gov.pk/english/transfer_of_property_act_1882,data/raw/transfer_of_property_act_1882.pdf,en,1882-02-17,1882-02-17,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,60c0db304258ecfc6087d62674fa6a313ce5c7aae89c017b6c5263d4c482c027,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
land_acquisition_act_1894,"Land Acquisition Act, 1894 (Act I of 1894)",Land Acquisition Act,act,federal,,Parliament of Pakistan,property;compulsory_acquisition;compensation,https://pakistancode.gov.pk/english/land_acquisition_act_1894,data/raw/land_acquisition_act_1894.pdf,en,1894-02-02,1894-02-02,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,ad5a82de5cc658d0722e42678e6f1d8f060d50000a152bb75b3c12673894dffc,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
registration_act_1908,"Registration Act, 1908 (Act XVI of 1908)",Registration Act,act,federal,,Parliament of Pakistan,property;registration;deeds;sub_registrar,https://pakistancode.gov.pk/english/registration_act_1908,data/raw/registration_act_1908.pdf,en,1908-12-18,1908-12-18,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,b1b1581f871fff23d4d16fcd8dcc045e181c9021ce0673d29debddfc770002f7,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
stamp_act_1899,"Stamp Act, 1899 (Act II of 1899)",Stamp Act,act,federal,,Parliament of Pakistan,taxation;stamp_duty;documents,https://pakistancode.gov.pk/english/stamp_act_1899,data/raw/stamp_act_1899.pdf,en,1899-01-27,1899-01-27,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,d9f9e444dcf6074fab737e62c91a8a2d79b8da98c7edd1773285a00e0a1189a9,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
negotiable_instruments_act_1881,"Negotiable Instruments Act, 1881",NIA 1881,act,federal,,Parliament of Pakistan,commercial;banking;cheques;dishonour,https://pakistancode.gov.pk/english/negotiable_instruments_act_1881,data/raw/negotiable_instruments_act_1881.pdf,en,1881-12-09,1881-12-09,,,in_force,verified-consolidated-2026,2026-08-21T09:24:07.856836+00:00,2026-08-21T09:24:07.856836+00:00,616db1d4e71ba9eb2903537383750c1a3711a91ec487d0a7da30fe1431ffbf6a,application/pdf,pdf,True,True,1,False,verified,Official legislative text verified against Gazette of Pakistan and official provincial codes.
